gene_id	gene_name	X1O	X2O	X3O	P11_1	P11_2	P11_3
ENSG00000276081	MIR7156	0	0	0	0	0	0
ENSG00000276083	MIR7976	0	0	0	0	0	0
ENSG00000276085	CCL3L3	0	0	0	1	0	0
ENSG00000276087	ENSG00000276087	9.074	4	5.505	15.322	16.411	12.044
ENSG00000276088	RN7SL620P	0	0	0	0	0	0
ENSG00000276089	ENSG00000276089	0	0	0	0	0	0
ENSG00000276092	ENSG00000276092	3	0	0	1	0	3
ENSG00000276093	ENSG00000276093	0	0	0	1	0	0
ENSG00000276094	SNORA70	0	0	0	0	0	0
ENSG00000276095	FAM230F	0	0	0	0	0	0
ENSG00000276096	Metazoa_SRP	0	0	0	0	0	0
ENSG00000276097	ENSG00000276097	0	2	1	4	0	1
ENSG00000276098	ENSG00000276098	0	0	0	0	0	0
ENSG00000276100	ENSG00000276100	0	0	0	0	0	0
ENSG00000276101	ENSG00000276101	46	36	14	49	84	65
ENSG00000276102	MIR6747	0	0	0	0	1	0
ENSG00000276103	U4	0	0	0	0	0	0
ENSG00000276105	ENSG00000276105	0	0	0	0	0	0
ENSG00000276107	THBS1-IT1	0	0	0	0	0	0
ENSG00000276109	ENSG00000276109	0	1	0	0	0	0
ENSG00000276110	ENSG00000276110	1	3	2	1	1	0
ENSG00000276115	ENSG00000276115	43	30	23	45	51	72
ENSG00000276116	FUT8-AS1	22	28	39	31	32	21
ENSG00000276118	ENSG00000276118	0	0	0	0	0	0
ENSG00000276119	OR13C2	0	0	0	0	0	0
ENSG00000276121	ENSG00000276121	0	0	2	0	0	0
ENSG00000276122	ENSG00000276122	0	0	0	0	0	0
ENSG00000276123	Metazoa_SRP	0	0	0	0	0	0
ENSG00000276124	MIR6855	0	0	0	0	0	0
ENSG00000276127	ENSG00000276127	0	0	0	0	0	0
ENSG00000276128	ENSG00000276128	0	0	0	2.195	2.512	1.108
ENSG00000276131	ENSG00000276131	101	73	162	127	124	123
ENSG00000276136	ENSG00000276136	5	7	8	6	6	7
ENSG00000276137	MIR6133	0	0	0	0	0	0
ENSG00000276138	U6	0	0	0	0	0	0
ENSG00000276140	ENSG00000276140	0	0	0	0	0	0
ENSG00000276141	WHAMMP3	0	0	0	0	0	0
ENSG00000276147	MIR548AY	0	0	0	0	0	0
ENSG00000276148	ENSG00000276148	6	4	2	6	5	6
ENSG00000276149	ENSG00000276149	0	0	0	0	0	0
ENSG00000276150	ENSG00000276150	0	0	0	0	0	0
ENSG00000276156	ENSG00000276156	0	0	0	0	0	0
ENSG00000276158	MIR1264	0	0	0	0	0	0
ENSG00000276160	GGTLC5P	0	0	0	0	0	0
ENSG00000276161	SNORA17B	0	0	0	0	0	0
ENSG00000276162	MIR5739	0	0	0	0	0	0
ENSG00000276164	DUX4L20	0	0	0	0	0	0
ENSG00000276166	ENSG00000276166	14	28	15	26	14	23
ENSG00000276168	RN7SL1	1657.024	2183.013	5008.847	3410.137	2598.875	3902.071
ENSG00000276169	MIR6871	0	0	0	0	2	0
ENSG00000276170	ENSG00000276170	0	0	0	0	0	0
ENSG00000276172	ELMO2P1	0	0	0	1.01	0	1.005
ENSG00000276174	ENSG00000276174	0	2	1	1	0	0
ENSG00000276176	MIR6090	0	0	0	0	0	0
ENSG00000276178	Y_RNA	0	0.5	0	0.5	4	0.5
ENSG00000276179	ENSG00000276179	0	0	0	0	0	0
ENSG00000276180	H4C9	22	28	58	39	57	54
ENSG00000276181	MIR6794	0	0	0	0	0	0
ENSG00000276183	U6	0	0	0	0	0	0
ENSG00000276185	ENSG00000276185	0	0	0	0	0	0
ENSG00000276188	ENSG00000276188	5	1	1	5	5	11
ENSG00000276189	ENSG00000276189	0	0	0	0	0	0
ENSG00000276193	Metazoa_SRP	0	0	0	0	0	0
ENSG00000276197	ENSG00000276197	0	0	0	0	0	0
ENSG00000276200	RN7SL820P	0	0	0	0	0	0
ENSG00000276202	Metazoa_SRP	0	0	0	0	0	0
ENSG00000276203	ANKRD20A3P	0	0	9.998	41.007	42.939	22.896
ENSG00000276204	ENSG00000276204	0	0	0	0	0	0
ENSG00000276205	ENSG00000276205	0	0	0	0	0	0
ENSG00000276206	ENSG00000276206	0	0	0	0	0	0
ENSG00000276208	ENSG00000276208	0	0	0	0	0	0
ENSG00000276210	LINC00226	0	3	2	1	3	0
ENSG00000276213	Metazoa_SRP	0	0	0	0	0	0
ENSG00000276214	ENSG00000276214	0	0	1	0	0	0
ENSG00000276216	ENSG00000276216	2	2	2	4	3	4
ENSG00000276221	MIR8057	0	0	0	0	0	0
ENSG00000276223	ENSG00000276223	2	3	0	2	4	2
ENSG00000276225	ENSG00000276225	0	0	0	0	0	0
ENSG00000276229	ENSG00000276229	0	0	0	0	0	0
ENSG00000276231	PIK3R6	0	0	0	0	0	0
ENSG00000276232	ENSG00000276232	0	0	0	0	0	0
ENSG00000276233	ENSG00000276233	0	0	0	0	0	0
ENSG00000276234	TADA2A	1924.001	1579	1638	2004	2066.999	2095
ENSG00000276240	OR4E1	1	0	0	0	0	0
ENSG00000276241	ENSG00000276241	0	0	0	0	0	0
ENSG00000276248	ENSG00000276248	128	107	87	141	138	188
ENSG00000276250	ENSG00000276250	8	20	5	13	12	15
ENSG00000276251	ENSG00000276251	1	1	1	4	1	0
ENSG00000276255	LINC02809	3	6	2	18	3	10
ENSG00000276256	ENSG00000276256	2645.922	2247.385	2442.798	2980.728	2504.793	2800.573
ENSG00000276257	ENSG00000276257	0.667	0	0	0.333	0	0
ENSG00000276259	ENSG00000276259	0	0	0	0	0	0
ENSG00000276261	ENSG00000276261	4	2	5	3	5	3
ENSG00000276266	ENSG00000276266	0	0	0	0	0	0
ENSG00000276269	ENSG00000276269	0	0	0	0	0	0
ENSG00000276270	MIR6799	0	0	0	0	0	0
ENSG00000276272	ENSG00000276272	33	23	6	21	27	36
ENSG00000276277	ENSG00000276277	0	0	0	0	0	0
ENSG00000276278	ENSG00000276278	4	5	7	12	8	10
ENSG00000276281	RN7SL126P	0	0	0	0	0	0
ENSG00000276282	ENSG00000276282	1	0	0	1	1	2
ENSG00000276289	ENSG00000276289	1	0	0	0	0	0
ENSG00000276290	RBBP4P3	1.039	0	0	1.085	0	2
ENSG00000276291	FRG1HP	9.344	3.192	2.346	5.362	2.086	2.084
ENSG00000276292	ENSG00000276292	1	1	2	2	0	6
ENSG00000276293	PIP4K2B	16513	13865	12309	17422	17248.999	19512.999
ENSG00000276294	ENSG00000276294	0	0	0	0	0	0
ENSG00000276298	ENSG00000276298	0	0	0	0	0	0
ENSG00000276302	ENSG00000276302	6.167	9.104	5.308	19.527	12.544	22.406
ENSG00000276304	ENSG00000276304	0	0	0	0	0	0
ENSG00000276308	ENSG00000276308	0	0	0	0	0	0
ENSG00000276309	RN7SKP251	2	2	0	0	2	2
ENSG00000276311	MIR6511A3	0	0	0	0	0	0
ENSG00000276312	ENSG00000276312	0	0	0	0	0	0
ENSG00000276314	SNORD107	0	0	0	0	0	0
ENSG00000276316	OR8G7P	0	0	0	0	0	0
ENSG00000276317	ENSG00000276317	1	1	0	2	1	2
ENSG00000276318	GTF2IP8	0	0	0	0	0	0
ENSG00000276319	MIR8079	0	0	0	0	0	0
ENSG00000276326	MIR2909	0	0	0	0	0	0
ENSG00000276332	ENSG00000276332	0	0	0	0	0	0
ENSG00000276334	ENSG00000276334	80	61	47	80	105	98
ENSG00000276337	ENSG00000276337	17	19	8	16	22	20
ENSG00000276345	ENSG00000276345	961.684	771.647	1493.925	1172.468	1365.411	1566.227
ENSG00000276348	ENSG00000276348	0	0	0	0	0	0
ENSG00000276350	MIR6858	0	0	0	0	0	0
ENSG00000276351	ENSG00000276351	0	0	0	0	0	0
ENSG00000276352	MIR668	0	0	0	0	0	0
ENSG00000276353	Metazoa_SRP	0	0	0	0	0	0
ENSG00000276359	Metazoa_SRP	0	0	0	0	0	0
ENSG00000276362	ENSG00000276362	0	0	0	0	0	0
ENSG00000276365	MIR145	0	0	0	0	0	0
ENSG00000276366	U3	0	0	0	0	0	0
ENSG00000276368	H2AC14	49.194	26.281	47.97	48.033	45.451	55.343
ENSG00000276375	ENSG00000276375	0	0	0	0	0	0
ENSG00000276376	U7	0	0	0	0	0	0
ENSG00000276380	UBE2NL	2.001	5.001	3.014	4.007	5.482	6.002
ENSG00000276384	ENSG00000276384	13	2	14	14	12	27
ENSG00000276385	ENSG00000276385	0	0	0	0	0	0
ENSG00000276386	CNTNAP3P2	0	0	0	0	0	0
ENSG00000276388	ENSG00000276388	0	0	0	0	0	0
ENSG00000276390	ENSG00000276390	6	9	14	15	3	8
ENSG00000276391	ENSG00000276391	0	0	0	0	0	0
ENSG00000276393	ENSG00000276393	0	1	4	0	1	0
ENSG00000276396	Metazoa_SRP	0	0	0	0	0	0
ENSG00000276397	LINC01879	0	0	0	0	0	0
ENSG00000276398	ENSG00000276398	0	0	0	0	0	0
ENSG00000276399	FLJ36000	20	12	15	19.089	36.027	23.206
ENSG00000276400	VN1R9P	0	0	0	0	0	0
ENSG00000276403	ENSG00000276403	0	0	0	1	0	0
ENSG00000276404	MIR6835	0	0	0	0	0	0
ENSG00000276405	TRBV13	0	0	0	0	1	0
ENSG00000276406	ENSG00000276406	0	0	1	0	0	0
ENSG00000276407	ENSG00000276407	0	0	1	0	0	0
ENSG00000276408	ENSG00000276408	13	13	8	24	10	12
ENSG00000276409	CCL14	0	0	0	0	0	0
ENSG00000276410	H2BC3	14	12	19	18	18	23
ENSG00000276411	ENSG00000276411	0	0	0	0	0	0
ENSG00000276412	ENSG00000276412	0	0	0	0	0	0
ENSG00000276413	ENSG00000276413	0	0	0	0	0	0
ENSG00000276417	ENSG00000276417	2	6	5	8.001	10	3
ENSG00000276418	ENSG00000276418	29.376	19.44	4.62	17.631	10.56	13.2
ENSG00000276422	ENSG00000276422	0	0	0	0	0	0
ENSG00000276426	ENSG00000276426	0	0	0	0	0	0
ENSG00000276427	IGLL4P	0	0	0	0	0	0
ENSG00000276428	ENSG00000276428	0	0	0	0	0	0
ENSG00000276430	FAM25C	0	0	0	0	0	0
ENSG00000276431	ENSG00000276431	0	0	0	0	0	0
ENSG00000276434	ENSG00000276434	0	2	2	5	1	2
ENSG00000276436	ENSG00000276436	0	2	4	3	0	8
ENSG00000276442	RNA5SP529	0	0	0	0	0	0
ENSG00000276445	ENSG00000276445	19	18	4	15	20	12
ENSG00000276449	ENSG00000276449	95	104	82	122	117	117
ENSG00000276454	ENSG00000276454	0	0	0	0	0	0
ENSG00000276457	FKBP4P8	0	0	0	0	0	0
ENSG00000276460	ENSG00000276460	0	0	0	0	0	0
ENSG00000276462	LINC03025	0	1	0	1	3	0
ENSG00000276467	ENSG00000276467	1	0	0	0	0	0
ENSG00000276470	ENSG00000276470	0	0	0	0	0	0
ENSG00000276471	ENSG00000276471	0	0	0	1	0	0
ENSG00000276473	ENSG00000276473	0	0	0	0	0	0
ENSG00000276474	ENSG00000276474	0	0	0	0	0	0
ENSG00000276475	BNIP3P44	0	0	0	0	0	0
ENSG00000276476	LINC00540	0	0	0	0	0	0
ENSG00000276478	ENSG00000276478	0	0	0	0	0	0
ENSG00000276479	MIR548AZ	0	0	0	0	0	0
ENSG00000276484	PLA2G10IP	0	0	0	0	0	0
ENSG00000276486	ENSG00000276486	0	0	0	0	0	0
ENSG00000276487	ENSG00000276487	1	0	0	0	0	1
ENSG00000276488	ENSG00000276488	4	3	1	4	0	0
ENSG00000276489	MIR6829	0	0	0	0	0	0
ENSG00000276490	ENSG00000276490	0	0	0	1	0	0
ENSG00000276493	Metazoa_SRP	0	0	0	0	0	0
ENSG00000276494	ENSG00000276494	0	0	0	0	0	0
ENSG00000276496	ENSG00000276496	0	0	0	0	0	0
ENSG00000276500	BMS1P14	1	0	0	0	0	0
ENSG00000276502	ENSG00000276502	0	0	0	0	0	0
ENSG00000276505	ENSG00000276505	2	1	4	5	4	4
ENSG00000276507	ENSG00000276507	0	0	0	0	0	0
ENSG00000276508	ENSG00000276508	0	0	0	0	1	0
ENSG00000276509	ENSG00000276509	0	0	0	0	0	0
ENSG00000276514	ENSG00000276514	0	0	0	0	0	0
ENSG00000276517	ENSG00000276517	49	39	22	64	59	36
ENSG00000276519	ENSG00000276519	0	0	0	0	0	0
ENSG00000276520	ENSG00000276520	0	0	0	0	0	0
ENSG00000276521	ENSG00000276521	0	0	0	0	0	0
ENSG00000276522	RN7SL462P	0	0	0	0	0	0
ENSG00000276523	ENSG00000276523	2	2	7	9	14	10
ENSG00000276524	LINC03065	10	5	17	6	18	7
ENSG00000276525	Metazoa_SRP	0	0	0	0	0	0
ENSG00000276527	ENSG00000276527	0	0	0	0	0	0
ENSG00000276528	ENSG00000276528	0	0	0	0	0	0
ENSG00000276529	ENSG00000276529	382	286	260	387	371	417
ENSG00000276530	ENSG00000276530	0	0	0	0	0	0
ENSG00000276531	SNX19P4	0	0	0	0	0	0
ENSG00000276532	Metazoa_SRP	0	0	0	0	0	0
ENSG00000276533	ENSG00000276533	7	7	7	11	9	9
ENSG00000276535	ENSG00000276535	12.162	6	3	5	2	6
ENSG00000276538	ENSG00000276538	3.015	0	2.011	1.003	0	0
ENSG00000276540	REXO1L10P	0	0	0	0	0	0
ENSG00000276542	ENSG00000276542	0	0	0	0	0	0
ENSG00000276544	RN7SL453P	0	0	0	0	0	0
ENSG00000276545	PCDHGB9P	12	12	10	13	11	11
ENSG00000276546	Y_RNA	0	0	0	0	0	0
ENSG00000276547	PCDHGB5	93.778	135.232	53.173	150.391	76.517	117.99
ENSG00000276548	ENSG00000276548	0	0	0	0	0	0
ENSG00000276550	HERC2P2	263.902	299.627	80.806	501.088	298.081	605.292
ENSG00000276556	ENSG00000276556	1	0	0	0	0	0
ENSG00000276557	TRBV18	0	0	0	0	0	0
ENSG00000276562	RN7SL565P	0	0	0	0	0	0
ENSG00000276563	ENSG00000276563	0	0	0	0	0	0
ENSG00000276564	ENSG00000276564	12	15	11	18	12	11
ENSG00000276566	IGKV1D-13	0	0	0	0	0	0
ENSG00000276568	Metazoa_SRP	0	0	0	0	0	0
ENSG00000276569	ENSG00000276569	0	1	0	0	0	2
ENSG00000276570	ENSG00000276570	448.725	440.453	295.658	534.505	529.664	540.064
ENSG00000276571	ENSG00000276571	19	20	22	34	33	39
ENSG00000276573	ENSG00000276573	0	2	0	1	0	0
ENSG00000276575	MIR6895	0	0	0	0	0	0
ENSG00000276576	MRPL30P1	1.019	0	3.29	0	2.186	0
ENSG00000276577	RNU6-467P	0	0	0	0	0	0
ENSG00000276578	ENSG00000276578	0	0	0	0	0	1
ENSG00000276580	MIR8055	0	0	0	0	0	0
ENSG00000276581	SPATA31A5	0	0	0	0	0	0
ENSG00000276584	MIR6737	0	0	0	0	0	0
ENSG00000276586	ENSG00000276586	0	0	0	0	0	0
ENSG00000276588	RN7SL322P	1	0	0	0	0	0
ENSG00000276592	PHB1P6	0	0	0	0	0	0
ENSG00000276593	ENSG00000276593	0	0	0	0	2	1
ENSG00000276596	U2	0	0	0	0	0	0
ENSG00000276597	TRBV11-3	0	0	0	0	0	1
ENSG00000276598	MIR6893	0	0	0	0	0	0
ENSG00000276599	RNA5SP411	0	0	0	0	0	0
ENSG00000276600	RAB7B	0	0	1	1	0	0
ENSG00000276601	Metazoa_SRP	0	0	0	0	0	0
ENSG00000276603	ENSG00000276603	11	5	10	8	14	12
ENSG00000276605	ENSG00000276605	0	0	0	0	0	0
ENSG00000276609	ENSG00000276609	0	0	0	0	0	0
ENSG00000276610	SNORD64	0	0	0	0	0	0
ENSG00000276620	ENSG00000276620	2	0	0	0	0	0
ENSG00000276622	MIR6499	0	0	0	0	0	0
ENSG00000276623	ENSG00000276623	0	0	0	0	0	1
ENSG00000276626	7SK	0	0	0	0	0	0
ENSG00000276627	ENSG00000276627	0	0	0	0	0	0
ENSG00000276631	ENSG00000276631	0	0	0	0	1	0
ENSG00000276632	ENSG00000276632	0	0	0	0	0	0
ENSG00000276633	ENSG00000276633	10	11	9	16	11	16
ENSG00000276637	ENSG00000276637	0	0	0	0	0	0
ENSG00000276638	ENSG00000276638	0	0	0	0	0	0
ENSG00000276639	MIR7154	0	0	0	0	0	0
ENSG00000276641	MIR6769A	0	0	0	0	0	0
ENSG00000276642	ENSG00000276642	0	0	0	0	0	0
ENSG00000276643	ENSG00000276643	0	0	0	0	0	0
ENSG00000276644	DACH1	450	320	328.999	463	396	544
ENSG00000276645	Metazoa_SRP	1	1	0	0	1	0
ENSG00000276647	KRTAP12-5P	0	0	0	0	0	0
ENSG00000276649	ENSG00000276649	0	1	1	0	0	2
ENSG00000276650	ENSG00000276650	0	0	0	0	0	0
ENSG00000276651	ENSG00000276651	6	8	6	6	10	5
ENSG00000276653	RN7SL856P	0	0	0	0	1	0
ENSG00000276656	MIR6083	0	0	0	0	0	0
ENSG00000276662	DDX20P1	0	0	0	0	0	0
ENSG00000276663	ENSG00000276663	0	0	0	1	1	0
ENSG00000276664	ENSG00000276664	0	0	0	0	0	0
ENSG00000276667	ENSG00000276667	0	0	0	0	0	0
ENSG00000276668	ENSG00000276668	0	0	0	0	1	0
ENSG00000276669	Metazoa_SRP	0	0	0	0	0	0
ENSG00000276670	ENSG00000276670	0	0	1	0	0	0
ENSG00000276672	ENSG00000276672	228	165	116	233	219	242
ENSG00000276673	ENSG00000276673	0	0	0	0	0	0
ENSG00000276674	IGKV1OR1-1	9.061	9	10	12.007	9.081	9.107
ENSG00000276675	ENSG00000276675	0	0	0	0	0	0
ENSG00000276678	ENSG00000276678	0	0	0	0	0	0
ENSG00000276680	ENSG00000276680	0	0	0	0	0	1
ENSG00000276685	ENSG00000276685	0	0	0	0	0	0
ENSG00000276687	ENSG00000276687	0	0	0	0	0	0
ENSG00000276688	ENSG00000276688	0	0	0	0	0	0
ENSG00000276689	ENSG00000276689	0	0	0	0	0	0
ENSG00000276690	ENSG00000276690	0	0	0	0	0	0
ENSG00000276691	ENSG00000276691	0	0	0	0	0	0
ENSG00000276693	ENSG00000276693	0	0	1	0	0	0
ENSG00000276696	Y_RNA	0	0	0	0	0	0
ENSG00000276698	ENSG00000276698	33	24	27	27	37	34
ENSG00000276699	TRAJ36	0	0	0	0	0	0
ENSG00000276700	RNA5-8SN4	0	887.923	0	863.313	285.379	373.607
ENSG00000276702	ENSG00000276702	0	1	3	2	0	0
ENSG00000276703	RPS29P32	0	0	0	0	0	0
ENSG00000276704	ENSG00000276704	0	0	0	0	0	0
ENSG00000276706	ENSG00000276706	0	0	0	0	0	0
ENSG00000276707	ENSG00000276707	0	0	0	0	0	0
ENSG00000276710	CSPG4P10	111.516	86.796	57.525	156.192	100.116	117.833
ENSG00000276711	U2	0	0	0.333	0	0	0
ENSG00000276712	MIR7111	0	0	0	0	0	0
ENSG00000276713	Metazoa_SRP	0	0	0	0	0	0
ENSG00000276715	YWHAEP7	0	0	0	0	0	0
ENSG00000276717	PRSS47P	0	0	0	0	0	0
ENSG00000276718	VAMP1-AS1	6	5	2	6	1	5
ENSG00000276721	ENSG00000276721	0	0	0	0.929	0	0
ENSG00000276722	ENSG00000276722	0	0	0	0	0	0
ENSG00000276723	Y_RNA	0	0	0	0	0	0
ENSG00000276724	ENSG00000276724	23	26	31	25	30	22
ENSG00000276727	ENSG00000276727	1	2	0	3	1	2
ENSG00000276728	ENSG00000276728	73	74	60	59	76	71
ENSG00000276729	Metazoa_SRP	0	0	0	0	0	0
ENSG00000276730	ENSG00000276730	0	0	0	0	0	0
ENSG00000276733	MIR7158	0	0	0	0	0	0
ENSG00000276735	Metazoa_SRP	1	0	0	0	0	0
ENSG00000276738	ENSG00000276738	0	0	0	0	0	0
ENSG00000276740	ENSG00000276740	50	38	29	69	55	61
ENSG00000276742	ENSG00000276742	13	5	14	16	27	14
ENSG00000276744	ENSG00000276744	15	8	14	17	17	10
ENSG00000276746	Metazoa_SRP	0	0	0	0	0	0
ENSG00000276747	PADI6	0	0	1	0	0	0
ENSG00000276753	MIR6821	0	0	0	0	0	0
ENSG00000276754	ENSG00000276754	0	1	0	2	0	0
ENSG00000276755	ENSG00000276755	0	0	0	0	0	0
ENSG00000276756	KMT2CP2	0	0	0	0	0	0
ENSG00000276757	RN7SL192P	3	5	7	11	6	4
ENSG00000276758	ENSG00000276758	0	0	0	0	0	0
ENSG00000276759	LINC03106	0	0	0	0	0	0
ENSG00000276760	ENSG00000276760	0	0	0	0	0	0
ENSG00000276763	ENSG00000276763	0	0	0	0	0	0
ENSG00000276764	Metazoa_SRP	0	0	0	0	0	0
ENSG00000276765	MIR8073	0	0	0	0	0	0
ENSG00000276768	ENSG00000276768	2	1	0	0	6	1
ENSG00000276769	MIR6752	0	0	0	0	0	0
ENSG00000276770	MIR6780B	0	0	0	0	0	0
ENSG00000276771	ENSG00000276771	0	0	0	0	0	0
ENSG00000276772	ENSG00000276772	0	0	0	1	0	1
ENSG00000276775	IGHV4-4	0	0	0	0	0	0
ENSG00000276778	LINC02227	0	1	0	0	0	0
ENSG00000276782	Metazoa_SRP	0	0	0	0	0	0
ENSG00000276784	ENSG00000276784	0	0	0	0	0	0
ENSG00000276786	ENSG00000276786	0	0	0	0	0	0
ENSG00000276788	SNORD26	0	0	0	0	0	0
ENSG00000276789	MRGPRX8P	0	0	0	0	0	0
ENSG00000276790	ENSG00000276790	1	2	4	0	0	1
ENSG00000276791	ENSG00000276791	94	95	90	116	117	133
ENSG00000276800	Metazoa_SRP	0	0	0	0	0	0
ENSG00000276805	ENSG00000276805	0	0	1	0	0	0
ENSG00000276807	ENSG00000276807	0	0	0	0	0	0
ENSG00000276809	ENSG00000276809	1	3	1	0	1	2
ENSG00000276810	ENSG00000276810	0	1	0	0	0	1
ENSG00000276819	TRBV15	0	0	0	0	0	0
ENSG00000276822	ENSG00000276822	0	0	0	0	0	0
ENSG00000276823	Metazoa_SRP	0	0	0	0	2	0
ENSG00000276824	MIR7159	0	0	0	0	0	0
ENSG00000276828	ENSG00000276828	0	0	0	0	0	0
ENSG00000276829	ENSG00000276829	0	0	0	0	0	0
ENSG00000276830	MIR6730	0	0	0	0	0	0
ENSG00000276831	ENSG00000276831	0	4	1	2	1	0
ENSG00000276832	CDRT15P6	2.638	0	0	0	0	0
ENSG00000276835	MIR6127	0	1	0	0	0	0
ENSG00000276839	Metazoa_SRP	0	0	0	0	0	0
ENSG00000276840	PMS2P13	136.304	115.494	127.496	123.719	129.321	119.166
ENSG00000276841	ENSG00000276841	0	0	0	0	0	0
ENSG00000276842	ENSG00000276842	0	0	1	1	0	0
ENSG00000276844	SNORD115-46	0	0	0	0	0	0
ENSG00000276845	ENSG00000276845	0	0	0	0	0	0
ENSG00000276846	ENSG00000276846	47	32	46	55	56	36
ENSG00000276850	ENSG00000276850	4	1	0	0	0	0
ENSG00000276851	ENSG00000276851	0	0	1	0	0	1
ENSG00000276853	ENSG00000276853	2	2	5	1	1	9
ENSG00000276854	ENSG00000276854	0	0	0	0	0	0
ENSG00000276855	ENSG00000276855	154.746	126.583	103.202	118.148	114.129	146.177
ENSG00000276857	MIR6715A	0	0	0	0	0	0
ENSG00000276859	ENSG00000276859	0	0	0	1	0	0
ENSG00000276861	5S_rRNA	0	0	0	0	0	0
ENSG00000276863	ENSG00000276863	19	33	11	23	15	41
ENSG00000276866	MIR7151	0	0	0	0	0	0
ENSG00000276867	ENSG00000276867	2	5	4	5	4	2
ENSG00000276868	ENSG00000276868	0	0	0	0	0	0
ENSG00000276869	MIR6729	0	0	0	0	0	0
ENSG00000276871	5_8S_rRNA	0	0	0	0	0	0
ENSG00000276872	ENSG00000276872	0	0	0	0	0	0
ENSG00000276873	ENSG00000276873	0	0	0	0	0	0
ENSG00000276874	ENSG00000276874	0	0	0	0	0	0
ENSG00000276878	MIR6074	0	0	0	0	0	0
ENSG00000276884	ENSG00000276884	0	0	0	0	0	0
ENSG00000276888	ENSG00000276888	0	0	0	0	0	0
ENSG00000276890	Metazoa_SRP	0	0	0	0	0	0
ENSG00000276891	RN7SL238P	0.167	0	0	0	0	0
ENSG00000276892	ENSG00000276892	0	0	0	0	0	0
ENSG00000276894	RAB28P4	0	0	0	0	0	0
ENSG00000276897	ENSG00000276897	0	0	0	0	0	0
ENSG00000276898	ENSG00000276898	0	0	0	0	0	0
ENSG00000276900	ENSG00000276900	84	65	83	111	112	99
ENSG00000276902	Y_RNA	0	0	0	0	0	0
ENSG00000276903	H2AC16	23	13	28	37.632	35.003	36.004
ENSG00000276904	DUX4L14	0	0	0	0	0	0
ENSG00000276908	MIR7106	0	0	0	0	0	0
ENSG00000276915	ENSG00000276915	0	0	0	0	0	0
ENSG00000276916	ENSG00000276916	3	7	2	14	11	9
ENSG00000276917	MIR8080	0	0	0	0	0	0
ENSG00000276918	Metazoa_SRP	0	0	0	0	0	0
ENSG00000276919	ENSG00000276919	0	0	0	0	0	0
ENSG00000276923	LINC03079	0	0	0	0	0	0
ENSG00000276925	SPMIP3P1	0	0	0	0	0	0
ENSG00000276926	MIR6797	0	0	0	0	0	0
ENSG00000276928	ENSG00000276928	0	0	0	0	0	0
ENSG00000276929	ENSG00000276929	0	0	0	0	0	0
ENSG00000276931	ENSG00000276931	28	33	30	39	28	32
ENSG00000276932	Y_RNA	0	0	0	0	0	0
ENSG00000276934	ENSG00000276934	2	3	0	3	4	4
ENSG00000276940	PLCE1P1	0	0	0	0	0	0
ENSG00000276941	MIR4509-1	0	0	0	0	0	0
ENSG00000276945	ENSG00000276945	11	14	12	14	16	5
ENSG00000276949	ENSG00000276949	0	0	0	0	0	0
ENSG00000276950	GSTT4	1	0	0	0	1	1
ENSG00000276951	ENSG00000276951	1	0	0	0	0	0
ENSG00000276952	ENSG00000276952	38	20	11.006	36	41	33
ENSG00000276953	TRBV12-4	0	0	0	0	0	0
ENSG00000276955	Metazoa_SRP	0.167	0	0	0	0	0
ENSG00000276956	RN7SL769P	0	0	0	0	0	0
ENSG00000276957	ENSG00000276957	0	0	5	3	0	2
ENSG00000276958	ENSG00000276958	0	0	0	0	0	0
ENSG00000276960	ENSG00000276960	0	0	0	0	0	0
ENSG00000276961	MIR7848	0	0	0	0	0	0
ENSG00000276963	ENSG00000276963	0	0	0	0	0	0
ENSG00000276964	DUX4L23	0	0	0	0	0	0
ENSG00000276965	ENSG00000276965	0	0	0	0	151.648	205.35
ENSG00000276966	H4C5	56	62	69	67	89	100
ENSG00000276968	ENSG00000276968	2	2	1	1	5	4
ENSG00000276972	ENSG00000276972	0	0	0	0	0	0
ENSG00000276975	HYDIN2	0	0	0	0	0	0
ENSG00000276980	ENSG00000276980	0	0	0	1	0	0
ENSG00000276984	ENSG00000276984	1	4	1	1	3	3
ENSG00000276988	Metazoa_SRP	0	0	0	0	0	0
ENSG00000276991	ENSG00000276991	0	0	0	0	0	0
ENSG00000276992	ENSG00000276992	0	0	0	0	0	0
ENSG00000276993	ENSG00000276993	1	0	0	0	0	0
ENSG00000276997	ENSG00000276997	35.554	45.72	23.053	70.48	55.213	36.181
ENSG00000276998	REXO1L2P	0	0	0	0	0	0
ENSG00000277000	DUSP12P1	0	0	0	0	0	0
ENSG00000277001	Metazoa_SRP	0	1	0	0	0	0
ENSG00000277003	ENSG00000277003	0	0	0	0	0	0
ENSG00000277004	RNA5SP412	0	0	0	0	0	0
ENSG00000277007	ENSG00000277007	22	34	16	46	53	42
ENSG00000277008	TEX28P2	0	0	0	0	0	0
ENSG00000277009	TEX28P3	0	0	0	0	1	0
ENSG00000277011	ENSG00000277011	0	0	0	0	0	0
ENSG00000277013	SUNO1	8	6	8	11	7	12
ENSG00000277014	MIR3179-4	0	0	0	0	0	0
ENSG00000277017	ENSG00000277017	0	0	0	0	0	0
ENSG00000277020	ENSG00000277020	0	0	2	1	2	0
ENSG00000277022	ENSG00000277022	1	0	0	0	0	0
